Using GATK jar /home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar HaplotypeCaller -R reference/chr21.fa -I results/ERR16657781_chr21_RG.bam -O results/ERR16657781_raw_variants.vcf.gz
11:19:23.544 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
11:19:23.989 INFO  HaplotypeCaller - ------------------------------------------------------------
11:19:23.996 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.6.2.0
11:19:23.996 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
11:19:23.996 INFO  HaplotypeCaller - Executing as maram@maram on Linux v6.18.33.1-microsoft-standard-WSL2 amd64
11:19:23.997 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v17.0.18-internal+0-adhoc.conda.src
11:19:23.997 INFO  HaplotypeCaller - Start Date/Time: June 21, 2026 at 11:19:23 AM CET
11:19:23.997 INFO  HaplotypeCaller - ------------------------------------------------------------
11:19:23.998 INFO  HaplotypeCaller - ------------------------------------------------------------
11:19:23.999 INFO  HaplotypeCaller - HTSJDK Version: 4.2.0
11:19:24.000 INFO  HaplotypeCaller - Picard Version: 3.4.0
11:19:24.000 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
11:19:24.004 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
11:19:24.004 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
11:19:24.005 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
11:19:24.005 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
11:19:24.005 INFO  HaplotypeCaller - Deflater: IntelDeflater
11:19:24.006 INFO  HaplotypeCaller - Inflater: IntelInflater
11:19:24.006 INFO  HaplotypeCaller - GCS max retries/reopens: 20
11:19:24.006 INFO  HaplotypeCaller - Requester pays: disabled
11:19:24.007 INFO  HaplotypeCaller - Initializing engine
11:19:24.348 INFO  HaplotypeCaller - Done initializing engine
11:19:24.363 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
11:19:24.381 INFO  NativeLibraryLoader - Loading libgkl_smithwaterman.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_smithwaterman.so
11:19:24.384 INFO  SmithWatermanAligner - Using AVX accelerated SmithWaterman implementation
11:19:24.389 INFO  HaplotypeCallerEngine - Disabling physical phasing, which is supported only for reference-model confidence output
11:19:24.410 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/maram/miniconda3/envs/variant-calling/share/gatk4-4.6.2.0-0/gatk-package-4.6.2.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
11:19:24.440 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
11:19:24.440 INFO  IntelPairHmm - Available threads: 4
11:19:24.441 INFO  IntelPairHmm - Requested threads: 4
11:19:24.441 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
11:19:24.491 INFO  ProgressMeter - Starting traversal
11:19:24.493 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
13:16:00.244 INFO  ProgressMeter -       chr21:26230154            116.6                131170           1125.0
13:16:10.433 INFO  ProgressMeter -       chr21:26235389            116.8                131200           1123.6
13:16:20.531 INFO  ProgressMeter -       chr21:26300378            116.9                131600           1125.4
13:16:33.923 INFO  ProgressMeter -       chr21:26310608            117.2                131660           1123.8
13:16:50.277 INFO  ProgressMeter -       chr21:26336890            117.4                131800           1122.4
13:17:06.357 INFO  ProgressMeter -       chr21:26340340            117.7                131820           1120.0
13:17:16.704 INFO  ProgressMeter -       chr21:26373214            117.9                132000           1119.9
13:17:26.957 INFO  ProgressMeter -       chr21:26400109            118.0                132150           1119.5
13:17:41.804 INFO  ProgressMeter -       chr21:26504626            118.3                132730           1122.1
13:18:03.945 INFO  ProgressMeter -       chr21:26521273            118.7                132820           1119.4
13:18:17.112 INFO  ProgressMeter -       chr21:26553241            118.9                133000           1118.8
13:18:28.920 INFO  ProgressMeter -       chr21:26602847            119.1                133270           1119.2
13:18:41.918 INFO  ProgressMeter -       chr21:26606707            119.3                133290           1117.4
13:18:57.857 INFO  ProgressMeter -       chr21:26639327            119.6                133490           1116.5
13:19:08.797 INFO  ProgressMeter -       chr21:26665804            119.7                133650           1116.2
13:19:21.041 INFO  ProgressMeter -       chr21:26667576            119.9                133660           1114.4
13:19:33.226 INFO  ProgressMeter -       chr21:26669425            120.1                133670           1112.6
13:19:43.737 INFO  ProgressMeter -       chr21:26725714            120.3                133990           1113.6
13:19:53.986 INFO  ProgressMeter -       chr21:26790336            120.5                134380           1115.3
13:20:05.592 INFO  ProgressMeter -       chr21:26855360            120.7                134730           1116.4
13:20:18.272 INFO  ProgressMeter -       chr21:26862809            120.9                134770           1114.8
13:20:28.988 INFO  ProgressMeter -       chr21:26915018            121.1                135070           1115.6
13:20:42.871 INFO  ProgressMeter -       chr21:27050876            121.3                135790           1119.4
13:20:53.460 INFO  ProgressMeter -       chr21:27055724            121.5                135820           1118.0
13:21:03.472 INFO  ProgressMeter -       chr21:27057623            121.6                135830           1116.6
13:21:13.528 INFO  ProgressMeter -       chr21:27144439            121.8                136300           1118.9
13:21:23.793 INFO  ProgressMeter -       chr21:27176664            122.0                136490           1118.9
13:21:33.805 INFO  ProgressMeter -       chr21:27316241            122.2                137280           1123.8
13:21:44.309 INFO  ProgressMeter -       chr21:27335365            122.3                137400           1123.2
13:21:55.059 INFO  ProgressMeter -       chr21:27410140            122.5                137840           1125.1
13:22:08.723 INFO  ProgressMeter -       chr21:27436705            122.7                137990           1124.3
13:22:19.991 INFO  ProgressMeter -       chr21:27543802            122.9                138610           1127.6
13:22:32.798 INFO  ProgressMeter -       chr21:27576868            123.1                138800           1127.2
13:22:51.195 INFO  ProgressMeter -       chr21:27606865            123.4                138970           1125.8
13:23:03.287 INFO  ProgressMeter -       chr21:27662936            123.6                139300           1126.6
13:23:13.445 INFO  ProgressMeter -       chr21:27722289            123.8                139650           1127.9
13:23:24.495 INFO  ProgressMeter -       chr21:27755721            124.0                139830           1127.7
13:23:38.829 INFO  ProgressMeter -       chr21:27782346            124.2                139990           1126.8
13:23:48.937 INFO  ProgressMeter -       chr21:27831816            124.4                140280           1127.6
13:23:58.997 INFO  ProgressMeter -       chr21:27914289            124.6                140800           1130.2
13:24:09.657 INFO  ProgressMeter -       chr21:27945944            124.8                141000           1130.2
13:24:20.030 INFO  ProgressMeter -       chr21:27992346            124.9                141270           1130.8
13:24:32.400 INFO  ProgressMeter -       chr21:28073326            125.1                141780           1133.0
13:24:51.679 INFO  ProgressMeter -       chr21:28089523            125.5                141870           1130.9
13:25:01.686 INFO  ProgressMeter -       chr21:28137958            125.6                142170           1131.7
13:25:15.726 INFO  ProgressMeter -       chr21:28164809            125.9                142320           1130.8
13:25:30.446 INFO  ProgressMeter -       chr21:28166618            126.1                142330           1128.7
13:25:41.129 INFO  ProgressMeter -       chr21:28203702            126.3                142570           1129.0
13:26:02.231 INFO  ProgressMeter -       chr21:28220262            126.6                142680           1126.8
13:26:14.837 INFO  ProgressMeter -       chr21:28302240            126.8                143150           1128.6
13:26:32.213 INFO  ProgressMeter -       chr21:28369965            127.1                143530           1129.0
13:26:42.547 INFO  ProgressMeter -       chr21:28406744            127.3                143740           1129.1
13:26:52.620 INFO  ProgressMeter -       chr21:28473879            127.5                144140           1130.8
13:27:03.156 INFO  ProgressMeter -       chr21:28554976            127.6                144610           1132.9
13:27:14.655 INFO  ProgressMeter -       chr21:28561155            127.8                144640           1131.4
13:27:26.071 INFO  ProgressMeter -       chr21:28601715            128.0                144880           1131.6
13:27:44.863 INFO  ProgressMeter -       chr21:28622034            128.3                144990           1129.7
13:27:55.349 INFO  ProgressMeter -       chr21:28674795            128.5                145260           1130.3
13:28:09.895 INFO  ProgressMeter -       chr21:28678198            128.8                145280           1128.3
13:28:29.183 INFO  ProgressMeter -       chr21:28680034            129.1                145290           1125.6
13:28:39.244 INFO  ProgressMeter -       chr21:28682017            129.2                145300           1124.2
13:28:53.879 INFO  ProgressMeter -       chr21:28702457            129.5                145410           1122.9
13:29:07.456 INFO  ProgressMeter -       chr21:28718151            129.7                145500           1121.7
13:29:18.482 INFO  ProgressMeter -       chr21:28767432            129.9                145760           1122.1
13:29:29.679 INFO  ProgressMeter -       chr21:28777692            130.1                145810           1120.9
13:29:41.570 INFO  ProgressMeter -       chr21:28788340            130.3                145870           1119.6
13:29:53.316 INFO  ProgressMeter -       chr21:28836038            130.5                146110           1119.8
13:30:07.335 INFO  ProgressMeter -       chr21:28841671            130.7                146140           1118.0
13:30:20.889 INFO  ProgressMeter -       chr21:28851095            130.9                146190           1116.5
13:30:34.088 INFO  ProgressMeter -       chr21:28856304            131.2                146220           1114.8
13:30:47.016 INFO  ProgressMeter -       chr21:28863262            131.4                146260           1113.3
13:30:59.898 INFO  ProgressMeter -       chr21:28891620            131.6                146450           1112.9
13:31:09.899 INFO  ProgressMeter -       chr21:28946432            131.8                146780           1114.0
13:31:24.853 INFO  ProgressMeter -       chr21:28965570            132.0                146890           1112.8
13:31:37.341 INFO  ProgressMeter -       chr21:29000472            132.2                147080           1112.4
13:31:49.955 INFO  ProgressMeter -       chr21:29055263            132.4                147390           1113.0
13:32:00.014 INFO  ProgressMeter -       chr21:29144213            132.6                147920           1115.6
13:32:10.735 INFO  ProgressMeter -       chr21:29199012            132.8                148250           1116.6
13:32:20.873 INFO  ProgressMeter -       chr21:29252569            132.9                148540           1117.3
13:32:32.165 INFO  ProgressMeter -       chr21:29265731            133.1                148610           1116.3
13:32:52.643 INFO  ProgressMeter -       chr21:29356200            133.5                149100           1117.1
13:33:14.185 INFO  ProgressMeter -       chr21:29357973            133.8                149110           1114.2
13:33:25.918 INFO  ProgressMeter -       chr21:29387725            134.0                149260           1113.7
13:33:38.008 INFO  ProgressMeter -       chr21:29405015            134.2                149350           1112.7
13:33:56.421 INFO  ProgressMeter -       chr21:29422375            134.5                149450           1110.9
13:34:07.042 INFO  ProgressMeter -       chr21:29476350            134.7                149740           1111.6
13:34:17.440 INFO  ProgressMeter -       chr21:29617104            134.9                150520           1115.9
13:34:45.995 INFO  ProgressMeter -       chr21:29731999            135.4                151110           1116.4
13:35:01.767 INFO  ProgressMeter -       chr21:29818303            135.6                151590           1117.7
13:35:13.453 INFO  ProgressMeter -       chr21:29901114            135.8                152050           1119.5
13:35:23.762 INFO  ProgressMeter -       chr21:29962811            136.0                152390           1120.6
13:35:55.529 INFO  ProgressMeter -       chr21:30094295            136.5                153110           1121.5
13:36:05.675 INFO  ProgressMeter -       chr21:30146074            136.7                153370           1122.1
13:36:16.246 INFO  ProgressMeter -       chr21:30261262            136.9                153970           1125.0
13:36:32.727 INFO  ProgressMeter -       chr21:30345906            137.1                154400           1125.9
13:36:42.948 INFO  ProgressMeter -       chr21:30377006            137.3                154560           1125.6
13:36:53.450 INFO  ProgressMeter -       chr21:30413474            137.5                154760           1125.7
13:37:09.526 INFO  ProgressMeter -       chr21:30417264            137.8                154780           1123.6
13:37:25.167 INFO  ProgressMeter -       chr21:30422315            138.0                154810           1121.7
13:37:35.465 INFO  ProgressMeter -       chr21:30545398            138.2                155530           1125.5
13:37:51.560 INFO  ProgressMeter -       chr21:30607222            138.5                155880           1125.9
13:38:02.972 INFO  ProgressMeter -       chr21:30669999            138.6                156220           1126.8
13:38:16.433 INFO  ProgressMeter -       chr21:30706165            138.9                156430           1126.5
13:38:26.812 INFO  ProgressMeter -       chr21:30791304            139.0                156890           1128.4
13:38:52.565 INFO  ProgressMeter -       chr21:30840746            139.5                157170           1126.9
13:39:02.779 INFO  ProgressMeter -       chr21:30916508            139.6                157610           1128.7
13:39:15.263 INFO  ProgressMeter -       chr21:30949506            139.8                157790           1128.3
13:39:27.277 INFO  ProgressMeter -       chr21:31018585            140.0                158180           1129.5
13:39:37.892 INFO  ProgressMeter -       chr21:31090549            140.2                158600           1131.1
13:39:47.955 INFO  ProgressMeter -       chr21:31145299            140.4                158920           1132.0
13:39:59.303 INFO  ProgressMeter -       chr21:31197313            140.6                159190           1132.4
13:40:10.004 INFO  ProgressMeter -       chr21:31277541            140.8                159610           1133.9
13:40:20.203 INFO  ProgressMeter -       chr21:31330507            140.9                159900           1134.6
13:40:30.226 INFO  ProgressMeter -       chr21:31408634            141.1                160330           1136.3
13:40:40.322 INFO  ProgressMeter -       chr21:31441243            141.3                160510           1136.2
13:40:50.531 INFO  ProgressMeter -       chr21:31512498            141.4                160950           1138.0
13:41:00.722 INFO  ProgressMeter -       chr21:31573626            141.6                161310           1139.2
13:41:12.913 INFO  ProgressMeter -       chr21:31587340            141.8                161390           1138.1
13:41:23.655 INFO  ProgressMeter -       chr21:31620782            142.0                161590           1138.1
13:41:33.785 INFO  ProgressMeter -       chr21:31645659            142.2                161740           1137.8
13:41:43.948 INFO  ProgressMeter -       chr21:31658521            142.3                161810           1136.9
13:41:54.012 INFO  ProgressMeter -       chr21:31719858            142.5                162140           1137.9
13:42:08.802 INFO  ProgressMeter -       chr21:31768191            142.7                162410           1137.8
13:42:18.832 INFO  ProgressMeter -       chr21:31808738            142.9                162650           1138.2
13:42:43.198 INFO  ProgressMeter -       chr21:31817015            143.3                162700           1135.3
13:43:02.930 INFO  ProgressMeter -       chr21:31818903            143.6                162710           1132.8
13:44:05.221 INFO  ProgressMeter -       chr21:31820605            144.7                162720           1124.7
13:44:17.807 INFO  ProgressMeter -       chr21:31860252            144.9                162960           1124.7
13:44:27.976 INFO  ProgressMeter -       chr21:31934301            145.1                163360           1126.2
13:44:39.812 INFO  ProgressMeter -       chr21:31979880            145.3                163610           1126.4
13:45:00.823 INFO  ProgressMeter -       chr21:32015049            145.6                163810           1125.0
13:45:29.544 INFO  ProgressMeter -       chr21:32041143            146.1                163950           1122.3
13:45:39.628 INFO  ProgressMeter -       chr21:32103505            146.3                164300           1123.4
13:45:51.384 INFO  ProgressMeter -       chr21:32118764            146.4                164390           1122.5
13:46:01.935 INFO  ProgressMeter -       chr21:32155760            146.6                164610           1122.7
13:46:17.476 INFO  ProgressMeter -       chr21:32176785            146.9                164740           1121.6
13:46:45.879 INFO  ProgressMeter -       chr21:32220772            147.4                164980           1119.6
13:47:10.814 INFO  ProgressMeter -       chr21:32224775            147.8                165000           1116.6
13:47:20.880 INFO  ProgressMeter -       chr21:32247445            147.9                165130           1116.2
13:47:34.931 INFO  ProgressMeter -       chr21:32267760            148.2                165230           1115.1
13:47:50.618 INFO  ProgressMeter -       chr21:32290258            148.4                165350           1114.0
13:48:00.764 INFO  ProgressMeter -       chr21:32402831            148.6                165930           1116.6
13:48:11.264 INFO  ProgressMeter -       chr21:32433617            148.8                166110           1116.5
13:48:21.909 INFO  ProgressMeter -       chr21:32441066            149.0                166150           1115.4
13:48:31.982 INFO  ProgressMeter -       chr21:32464386            149.1                166290           1115.1
13:48:42.134 INFO  ProgressMeter -       chr21:32505609            149.3                166530           1115.4
13:49:00.639 INFO  ProgressMeter -       chr21:32528347            149.6                166650           1114.0
13:49:10.751 INFO  ProgressMeter -       chr21:32557232            149.8                166830           1113.9
13:49:21.045 INFO  ProgressMeter -       chr21:32563428            149.9                166860           1112.8
13:49:33.696 INFO  ProgressMeter -       chr21:32579252            150.2                166950           1111.9
13:49:47.336 INFO  ProgressMeter -       chr21:32615427            150.4                167160           1111.6
13:49:58.076 INFO  ProgressMeter -       chr21:32618946            150.6                167180           1110.4
13:50:11.061 INFO  ProgressMeter -       chr21:32622825            150.8                167200           1108.9
13:50:23.046 INFO  ProgressMeter -       chr21:32661027            151.0                167390           1108.7
13:50:45.612 INFO  ProgressMeter -       chr21:32665005            151.4                167410           1106.1
13:50:58.364 INFO  ProgressMeter -       chr21:32747444            151.6                167850           1107.4
13:51:08.489 INFO  ProgressMeter -       chr21:32777192            151.7                168000           1107.2
13:51:20.182 INFO  ProgressMeter -       chr21:32793494            151.9                168100           1106.4
13:51:30.185 INFO  ProgressMeter -       chr21:32835554            152.1                168340           1106.8
13:51:43.593 INFO  ProgressMeter -       chr21:32855306            152.3                168440           1105.8
13:52:00.051 INFO  ProgressMeter -       chr21:32857247            152.6                168450           1103.9
13:52:11.171 INFO  ProgressMeter -       chr21:32876523            152.8                168560           1103.3
13:52:23.999 INFO  ProgressMeter -       chr21:32910055            153.0                168760           1103.1
13:52:34.057 INFO  ProgressMeter -       chr21:32936994            153.2                168920           1102.9
13:52:51.055 INFO  ProgressMeter -       chr21:32968493            153.4                169090           1102.0
13:53:12.802 INFO  ProgressMeter -       chr21:32996729            153.8                169260           1100.5
13:53:22.988 INFO  ProgressMeter -       chr21:33013902            154.0                169370           1100.0
13:53:35.567 INFO  ProgressMeter -       chr21:33063673            154.2                169640           1100.2
13:53:45.618 INFO  ProgressMeter -       chr21:33167885            154.4                170190           1102.6
13:53:55.810 INFO  ProgressMeter -       chr21:33226287            154.5                170520           1103.5
13:54:17.865 INFO  ProgressMeter -       chr21:33274292            154.9                170780           1102.6
13:54:35.161 INFO  ProgressMeter -       chr21:33276322            155.2                170790           1100.6
13:54:46.113 INFO  ProgressMeter -       chr21:33331015            155.4                171100           1101.3
13:54:56.687 INFO  ProgressMeter -       chr21:33364044            155.5                171290           1101.3
13:55:06.923 INFO  ProgressMeter -       chr21:33413329            155.7                171580           1101.9
13:55:17.027 INFO  ProgressMeter -       chr21:33455955            155.9                171830           1102.4
13:55:27.956 INFO  ProgressMeter -       chr21:33488377            156.1                172020           1102.3
13:55:37.970 INFO  ProgressMeter -       chr21:33533103            156.2                172280           1102.8
13:55:48.342 INFO  ProgressMeter -       chr21:33609024            156.4                172670           1104.0
13:55:58.506 INFO  ProgressMeter -       chr21:33621697            156.6                172740           1103.3
13:56:08.796 INFO  ProgressMeter -       chr21:33683439            156.7                173090           1104.3
13:56:18.813 INFO  ProgressMeter -       chr21:33764326            156.9                173560           1106.1
13:56:34.235 INFO  ProgressMeter -       chr21:33850756            157.2                174020           1107.3
13:56:44.527 INFO  ProgressMeter -       chr21:33867783            157.3                174120           1106.7
13:56:55.243 INFO  ProgressMeter -       chr21:33887389            157.5                174230           1106.1
13:57:11.738 INFO  ProgressMeter -       chr21:33927732            157.8                174470           1105.7
13:57:26.202 INFO  ProgressMeter -       chr21:33931016            158.0                174490           1104.2
13:57:37.521 INFO  ProgressMeter -       chr21:33932877            158.2                174500           1102.9
13:57:47.599 INFO  ProgressMeter -       chr21:33987310            158.4                174800           1103.6
13:57:58.238 INFO  ProgressMeter -       chr21:34043094            158.6                175120           1104.4
13:58:08.256 INFO  ProgressMeter -       chr21:34159540            158.7                175730           1107.1
13:58:35.310 INFO  ProgressMeter -       chr21:34163179            159.2                175750           1104.1
13:58:46.373 INFO  ProgressMeter -       chr21:34164844            159.4                175760           1102.9
13:58:57.119 INFO  ProgressMeter -       chr21:34166600            159.5                175770           1101.7
13:59:12.147 INFO  ProgressMeter -       chr21:34237386            159.8                176160           1102.4
13:59:30.257 INFO  ProgressMeter -       chr21:34239247            160.1                176170           1100.4
13:59:43.495 INFO  ProgressMeter -       chr21:34289927            160.3                176440           1100.6
13:59:54.003 INFO  ProgressMeter -       chr21:34330808            160.5                176660           1100.7
14:00:06.693 INFO  ProgressMeter -       chr21:34375323            160.7                176910           1100.8
14:00:18.556 INFO  ProgressMeter -       chr21:34499251            160.9                177340           1102.2
14:00:28.688 INFO  ProgressMeter -       chr21:34577407            161.1                177750           1103.6
14:00:40.435 INFO  ProgressMeter -       chr21:34640522            161.3                178080           1104.3
14:00:51.755 INFO  ProgressMeter -       chr21:34663085            161.5                178200           1103.7
14:01:02.060 INFO  ProgressMeter -       chr21:34711624            161.6                178460           1104.2
14:01:12.210 INFO  ProgressMeter -       chr21:34900023            161.8                179460           1109.2
14:01:24.220 INFO  ProgressMeter -       chr21:34960179            162.0                179760           1109.7
14:01:34.361 INFO  ProgressMeter -       chr21:35085721            162.2                180430           1112.6
14:02:09.360 INFO  ProgressMeter -       chr21:35122759            162.7                180640           1109.9
14:02:19.688 INFO  ProgressMeter -       chr21:35126001            162.9                180660           1108.9
14:02:30.366 INFO  ProgressMeter -       chr21:35184500            163.1                180960           1109.5
14:02:50.487 INFO  ProgressMeter -       chr21:35271536            163.4                181380           1109.8
14:03:03.978 INFO  ProgressMeter -       chr21:35303295            163.7                181570           1109.4
14:03:19.266 INFO  ProgressMeter -       chr21:35433837            163.9                182310           1112.2
14:03:32.269 INFO  ProgressMeter -       chr21:35496296            164.1                182660           1112.9
14:03:46.439 INFO  ProgressMeter -       chr21:35498082            164.4                182670           1111.4
14:04:01.598 INFO  ProgressMeter -       chr21:35499575            164.6                182680           1109.7
14:04:13.523 INFO  ProgressMeter -       chr21:35589835            164.8                183190           1111.5
14:04:23.535 INFO  ProgressMeter -       chr21:35669541            165.0                183660           1113.2
14:04:33.622 INFO  ProgressMeter -       chr21:35731402            165.2                183990           1114.1
14:04:44.292 INFO  ProgressMeter -       chr21:35788546            165.3                184300           1114.7
14:04:54.383 INFO  ProgressMeter -       chr21:35790791            165.5                184310           1113.7
14:05:16.373 INFO  ProgressMeter -       chr21:35803401            165.9                184380           1111.6
14:05:26.536 INFO  ProgressMeter -       chr21:35805039            166.0                184390           1110.6
14:05:47.238 INFO  ProgressMeter -       chr21:35832593            166.4                184540           1109.2
14:06:01.283 INFO  ProgressMeter -       chr21:35881070            166.6                184800           1109.2
14:06:12.687 INFO  ProgressMeter -       chr21:35902829            166.8                184910           1108.6
14:06:27.332 INFO  ProgressMeter -       chr21:35922927            167.0                185010           1107.5
14:06:37.738 INFO  ProgressMeter -       chr21:35975141            167.2                185280           1108.0
14:06:48.565 INFO  ProgressMeter -       chr21:36015061            167.4                185510           1108.2
14:06:58.658 INFO  ProgressMeter -       chr21:36062934            167.6                185780           1108.7
14:07:14.159 INFO  ProgressMeter -       chr21:36101391            167.8                186000           1108.3
14:07:33.528 INFO  ProgressMeter -       chr21:36105226            168.2                186020           1106.3
14:07:51.831 INFO  ProgressMeter -       chr21:36106966            168.5                186030           1104.3
14:08:09.714 INFO  ProgressMeter -       chr21:36110624            168.8                186050           1102.5
14:08:23.491 INFO  ProgressMeter -       chr21:36153219            169.0                186310           1102.5
14:08:33.628 INFO  ProgressMeter -       chr21:36199679            169.2                186590           1103.1
14:08:43.774 INFO  ProgressMeter -       chr21:36241963            169.3                186820           1103.3
14:09:03.954 INFO  ProgressMeter -       chr21:36268619            169.7                186970           1102.0
14:09:14.663 INFO  ProgressMeter -       chr21:36288005            169.8                187080           1101.5
14:09:24.709 INFO  ProgressMeter -       chr21:36310130            170.0                187220           1101.3
14:10:13.200 INFO  ProgressMeter -       chr21:36316251            170.8                187260           1096.3
14:10:23.558 INFO  ProgressMeter -       chr21:36354490            171.0                187490           1096.5
14:10:34.846 INFO  ProgressMeter -       chr21:36393557            171.2                187720           1096.7
14:10:45.039 INFO  ProgressMeter -       chr21:36429331            171.3                187930           1096.8
14:10:55.412 INFO  ProgressMeter -       chr21:36467075            171.5                188150           1097.0
14:11:07.508 INFO  ProgressMeter -       chr21:36521786            171.7                188470           1097.6
14:11:18.176 INFO  ProgressMeter -       chr21:36586292            171.9                188870           1098.8
14:12:03.964 INFO  ProgressMeter -       chr21:36619893            172.7                189050           1094.9
14:12:23.324 INFO  ProgressMeter -       chr21:36645236            173.0                189200           1093.8
14:12:33.644 INFO  ProgressMeter -       chr21:36733913            173.2                189680           1095.5
14:12:44.530 INFO  ProgressMeter -       chr21:36835507            173.3                190220           1097.4
14:12:57.290 INFO  ProgressMeter -       chr21:36885578            173.5                190500           1097.7
14:13:07.606 INFO  ProgressMeter -       chr21:36953128            173.7                190870           1098.7
14:13:17.742 INFO  ProgressMeter -       chr21:37003886            173.9                191160           1099.3
14:13:27.748 INFO  ProgressMeter -       chr21:37026567            174.1                191300           1099.1
14:13:43.931 INFO  ProgressMeter -       chr21:37047568            174.3                191420           1098.1
14:14:00.139 INFO  ProgressMeter -       chr21:37049460            174.6                191430           1096.4
14:14:21.119 INFO  ProgressMeter -       chr21:37050896            174.9                191440           1094.3
14:14:41.963 INFO  ProgressMeter -       chr21:37109607            175.3                191800           1094.2
14:15:09.257 INFO  ProgressMeter -       chr21:37111421            175.7                191810           1091.4
14:15:34.302 INFO  ProgressMeter -       chr21:37137102            176.2                191970           1089.7
14:15:44.614 INFO  ProgressMeter -       chr21:37163699            176.3                192130           1089.6
14:15:54.641 INFO  ProgressMeter -       chr21:37255033            176.5                192650           1091.5
14:16:04.687 INFO  ProgressMeter -       chr21:37297502            176.7                192880           1091.8
14:16:47.401 INFO  ProgressMeter -       chr21:37313033            177.4                192970           1087.9
14:16:57.423 INFO  ProgressMeter -       chr21:37376173            177.5                193360           1089.1
14:17:14.007 INFO  ProgressMeter -       chr21:37483968            177.8                193980           1090.8
14:17:24.081 INFO  ProgressMeter -       chr21:37549605            178.0                194360           1092.0
14:17:34.624 INFO  ProgressMeter -       chr21:37588745            178.2                194580           1092.1
14:17:48.073 INFO  ProgressMeter -       chr21:37598135            178.4                194630           1091.0
14:17:59.370 INFO  ProgressMeter -       chr21:37644445            178.6                194890           1091.3
14:18:10.284 INFO  ProgressMeter -       chr21:37703652            178.8                195250           1092.2
14:18:23.617 INFO  ProgressMeter -       chr21:37776204            179.0                195650           1093.1
14:18:34.186 INFO  ProgressMeter -       chr21:37805788            179.2                195810           1092.9
14:18:50.419 INFO  ProgressMeter -       chr21:37815075            179.4                195860           1091.6
14:19:00.465 INFO  ProgressMeter -       chr21:37880443            179.6                196230           1092.6
14:19:11.361 INFO  ProgressMeter -       chr21:37947908            179.8                196580           1093.4
14:19:39.022 INFO  ProgressMeter -       chr21:38018652            180.2                196970           1092.8
14:19:49.172 INFO  ProgressMeter -       chr21:38067640            180.4                197240           1093.3
14:20:02.258 INFO  ProgressMeter -       chr21:38157243            180.6                197730           1094.7
14:20:12.434 INFO  ProgressMeter -       chr21:38193071            180.8                197930           1094.8
14:20:25.750 INFO  ProgressMeter -       chr21:38202143            181.0                197980           1093.7
14:20:38.881 INFO  ProgressMeter -       chr21:38203905            181.2                197990           1092.4
14:20:50.103 INFO  ProgressMeter -       chr21:38281674            181.4                198430           1093.7
14:21:01.257 INFO  ProgressMeter -       chr21:38366639            181.6                198890           1095.1
14:21:15.406 INFO  ProgressMeter -       chr21:38369937            181.8                198910           1093.8
14:21:25.415 INFO  ProgressMeter -       chr21:38454878            182.0                199370           1095.3
14:21:35.466 INFO  ProgressMeter -       chr21:38530480            182.2                199760           1096.5
14:21:45.944 INFO  ProgressMeter -       chr21:38554148            182.4                199910           1096.3
14:22:07.187 INFO  ProgressMeter -       chr21:38574536            182.7                200020           1094.7
14:22:17.555 INFO  ProgressMeter -       chr21:38689478            182.9                200620           1097.0
